,curr_term,curr_volume,curr_rank,avg_volume,avg_rank,std_units_delta_volume,median_volume,median_rank,std_volume,std_rank,N,volume_change_pct,rank_change_pct,std_units_delta_rank,report_start,report_end
12796,unicorn decor for girls room,76930,31775,10541.692307692309,150072.92307692306,5.03086043767836,6679,124560,13196.213354498172,85274.64928830601,13,0.8629703326700596,-3.7229873509653206,-1.38725780831966,2020-04-18,2020-07-18
12797,veggie peeler,25102,60830,12869.692307692309,89253.30769230769,4.977474116385887,12721,88573,2457.533159647949,9504.545354588816,13,0.48730410693600873,-0.46725805839729884,-2.9904962974988436,2020-04-18,2020-07-18
12798,viofo a129 pro duo,5382,139002,1122.0,317226.46153846156,4.586953089746749,1167,270565,928.7210740224072,110596.26327971437,13,0.7915273132664437,-1.2821719222634318,-1.611487190012066,2020-04-18,2020-07-18
12799,wax melt containers,5638,135792,1536.6923076923076,281813.3076923077,3.3159662496923,1323,258625,1236.83637995057,98067.6460114689,13,0.7274401724561356,-1.075330709410773,-1.4889855485593144,2020-04-18,2020-07-18
12800,white pleated skirt,57354,37830,10633.538461538461,147354.92307692306,3.705497812176126,5398,138792,12608.416981097618,73127.88579315638,13,0.814598136807573,-2.895186970048191,-1.4977176201526787,2020-04-18,2020-07-18
12801,witchy gifts,6214,129245,2747.846153846154,200215.61538461538,3.084879430817959,2790,190309,1123.5945922316944,37206.81141838248,13,0.557797529152534,-0.5491169127209206,-1.9074629800056309,2020-04-18,2020-07-18
12802,yeti 20 oz,7708,115646,1033.6153846153845,315463.3076923077,9.70344771731996,1362,255906,687.8364072051747,101848.45953374765,13,0.8659035567442417,-1.72783587579603,-1.9619080014273353,2020-04-18,2020-07-18
12803,18x24 canvas,11873,91941,4754.384615384615,151560.0,5.308281932843115,4987,144390,1341.0394313405761,21278.987902780216,13,0.5995633272648349,-0.6484484615133619,-2.801777992091929,2020-04-18,2020-07-18
12804,arts and crafts for adult women,38549,47659,4280.538461538462,315557.6153846154,4.556749924720433,841,301186,7520.373534776321,206355.8693396509,13,0.8889585083520075,-5.621154774221351,-1.2982359854454557,2020-04-18,2020-07-18
12805,baby gifts for newborns,11161,95056,3338.1428571428573,226951.14285714287,3.213472710572822,3123,180777,2434.3935198574222,136672.31204408663,7,0.7009100567025485,-1.3875519994228966,-0.9650465473547942,2020-04-18,2020-07-18
12806,bicycle playing cards,161954,19980,79003.23076923077,32108.53846153846,4.429933325491343,77846,31550,18725.060432273844,5054.303424069839,13,0.5121872212527584,-0.607033957033957,-2.3996458945815107,2020-04-18,2020-07-18
12807,bike alarm with remote,5950,132133,950.7692307692307,442272.53846153844,3.4990083367757654,249,394367,1428.7564612770873,207121.58088170312,13,0.8402068519715579,-2.3471769993986245,-1.4973791583730414,2020-04-18,2020-07-18
12808,boogie boards for beach 2 pack,12410,89771,2023.4285714285713,368696.28571428574,4.405619952393878,770,309194,2357.5731771706014,271187.9853888038,7,0.8369517670081732,-3.107075622576174,-1.0285311324334259,2020-04-18,2020-07-18
12809,button headbands,6644,124898,648.3333333333334,440412.9166666667,4.4444147267779055,100,434266,1349.0340202822122,168860.74079734692,12,0.9024182219546458,-2.5261806967819074,-1.8684918423123722,2020-04-18,2020-07-18
12810,caleb carr,3317,175785,574.3076923076923,388763.3076923077,4.884163034780768,385,366222,561.5480663035273,126754.5542156077,13,0.8268593028918624,-1.2115840810780651,-1.6802418580561185,2020-04-18,2020-07-18
12811,cardboard cutter,15629,79164,6915.615384615385,128400.38461538461,3.289552952362269,6280,128548,2648.805093448161,25510.03087198727,13,0.5575138918283074,-0.6219542293894271,-1.9300793818109958,2020-04-18,2020-07-18
12812,chinese dresses for women,7242,119456,4253.7692307692305,158490.0,3.123808466838428,4147,158084,956.598588214701,17240.485989863126,13,0.4126250716971513,-0.3267646664880793,-2.2640893083263887,2020-04-18,2020-07-18
12813,christmas pillows,8801,107875,819.3076923076923,428381.76923076925,5.972500463011244,100,466951,1336.4071475798698,172089.14843822172,13,0.9069074318477796,-2.9710940369016847,-1.8624461341083802,2020-04-18,2020-07-18
12814,clitorial stimulator suction,9568,103210,108.33333333333333,564837.6666666666,463.42712940295866,100,475375,20.412414523193153,152886.88062834778,6,0.988677536231884,-4.472702903465426,-3.019406667003926,2020-04-18,2020-07-18
12815,coin wrappers,505149,8346,195025.92307692306,18289.76923076923,4.8008636126105,170236,19337,64597.35204900886,2994.9054563220675,13,0.6139239648560662,-1.191441316890634,-3.3202280926025645,2020-04-18,2020-07-18
12816,college dorm room essentials for girls,2303181,2299,954908.5384615385,5545.0,3.1208399327546377,808574,5695,432022.3050813108,1808.9508469460043,13,0.5853957902303213,-1.4119182253153546,-1.79441028233582,2020-04-18,2020-07-18
12817,comic books for kids 6-8,6338,127952,3775.5384615384614,166800.15384615384,3.89074383073706,3694,167106,658.6045368029556,13704.44520855766,13,0.40430128407408306,-0.3036150575696655,-2.834711894932846,2020-04-18,2020-07-18
12818,computer headset with microphone usb,16984,75625,4478.615384615385,172669.23076923078,3.776518628058184,3301,176195,3311.352556948634,48412.10202720295,13,0.7363038515888257,-1.2832294977749525,-2.004544870096763,2020-04-18,2020-07-18
12819,crazy cart xl,10627,97586,1833.6923076923076,259977.53846153847,3.7368795854689276,1315,259247,2353.115076680816,55800.389049741985,13,0.8274496746313815,-1.664086431061202,-2.910222334055381,2020-04-18,2020-07-18
12820,disposable lip wands,5163,141920,1879.0,232595.46153846153,4.469921021160404,1759,231823,734.6885961639349,34818.58503399055,13,0.6360643036993996,-0.6389195429711213,-2.604225916990666,2020-04-18,2020-07-18
12821,dog flea and tick collar,6009,131480,1773.8461538461538,250265.6923076923,3.46744921412503,1436,250876,1221.4032808040815,59654.34810554413,13,0.7048017717014221,-0.9034506564320985,-1.9912327613995444,2020-04-18,2020-07-18
12822,dorm headboard,11301,94421,2442.846153846154,248784.15384615384,3.245654940543082,1110,275289,2729.2346254995446,80955.08445515344,13,0.783838053814162,-1.6348392184593876,-1.9067752802069666,2020-04-18,2020-07-18
12823,dryer ball,38564,47648,8458.461538461539,129534.15384615384,3.3274449661756305,5171,141818,9047.644293916,31432.002261087753,13,0.7806643102774209,-1.7185643436482925,-2.605184142135527,2020-04-18,2020-07-18
12824,earrings for sensitive ears,33872,51326,11779.0,101243.76923076923,3.3365709045482754,8974,106772,6621.468757005504,25111.00827709449,13,0.6522496457250827,-0.9725630134974328,-1.9878839065296605,2020-04-18,2020-07-18
12825,electric screwdriver rechargeable,90606,28783,16309.615384615385,114865.61538461539,3.0069120487331973,6688,124474,24708.532677796626,40419.099215879076,13,0.8199940910688542,-2.9907450712092345,-2.129750960674475,2020-04-18,2020-07-18
12826,extension chord,7123,120488,2089.4615384615386,238065.53846153847,3.579993044020936,1933,223076,1406.0190619490556,64452.57292849187,13,0.7066598991349797,-0.9758443866736809,-1.8242489495646217,2020-04-18,2020-07-18
12827,face scarf with ear loops,5344,139502,1131.2307692307693,349609.53846153844,3.174583205970004,356,371695,1327.030654873639,141829.1311012512,13,0.7883175955780746,-1.5061256359158897,-1.4814131400942137,2020-04-18,2020-07-18
12828,face shield for hat,3258,177276,415.90909090909093,583386.8181818182,5.152327736672752,100,592044,551.6129901562244,256186.79715114835,11,0.8723422065963502,-2.2908392460446887,-1.585213690548681,2020-04-18,2020-07-18
12829,flower face mask,76729,31825,20072.0,79698.38461538461,3.9009678565409533,13118,87110,14523.83154221594,22782.276512450277,13,0.7384039932750329,-1.5042697443954316,-2.1013433222629136,2020-04-18,2020-07-18
12830,freediving fins,6006,131512,2067.6153846153848,232537.15384615384,3.4237339129768065,1764,231564,1150.3185456256265,56169.875143541365,13,0.6557416942032327,-0.7681820202426687,-1.798564685927918,2020-04-18,2020-07-18
12831,furry mask,12870,88018,4823.846153846154,150411.15384615384,5.815112188447585,4672,149131,1383.6627025250677,20808.66184968075,13,0.6251867790329328,-0.7088681161370838,-2.9984222097929423,2020-04-18,2020-07-18
12832,gold grillz,345610,11648,76176.46153846153,39160.307692307695,3.785910041414005,59943,36859,71167.44336611532,13941.301920221413,13,0.7795883755144194,-2.3619769653423504,-1.9734389119284457,2020-04-18,2020-07-18
12833,halloween fabric by the yard,5454,138081,571.1538461538462,400670.46153846156,5.809243467679509,147,419940,840.530471999067,112537.83956268177,13,0.8952779893373953,-1.9017059663419411,-2.3333437229546554,2020-04-18,2020-07-18
12834,happy planner teacher,117724,24492,27600.384615384617,84777.92307692308,3.5438236651562645,21696,66013,25431.179398324093,51520.36393903149,13,0.7655500610293176,-2.4614536614781595,-1.1701377565629123,2020-04-18,2020-07-18
12835,jishaku patch weight loss,4528,151454,340.5,532610.5,10.04556118705946,100,454380,416.85077837107536,207487.6646784437,8,0.9248012367491166,-2.516648619382783,-1.837008000406682,2020-04-18,2020-07-18
12836,joker face mask for men,166244,19641,23705.23076923077,93326.53846153847,4.961718325919062,11781,92329,28727.702756961055,43470.46504930174,13,0.8574069995354372,-3.751618474697748,-1.695071317455852,2020-04-18,2020-07-18
12837,kane 11 socks for women,3284,176618,492.38461538461536,459366.76923076925,5.520125598417298,141,421442,505.7159180247244,204507.3717559483,13,0.850065586058278,-1.6009057357164573,-1.382584729357294,2020-04-18,2020-07-18
12838,kawaii school supplies,37418,48481,9508.153846153846,113625.76923076923,5.358743680689877,8311,111181,5208.281607948279,29978.284969162392,13,0.7458935847411983,-1.3437175229630007,-2.1730652469873233,2020-04-18,2020-07-18
12839,kerr canning lids,6845,122990,322.7692307692308,504087.92307692306,15.17303873976201,100,472487,429.85659504966577,170339.80109106502,13,0.9528459852784178,-3.098609017618693,-2.2372805453329434,2020-04-18,2020-07-18
12840,kids hat with face shield,28996,56072,6965.2307692307695,159924.3076923077,3.3897848905730465,5246,140802,6499.164384157989,71935.78725315216,13,0.759786495750077,-1.8521241919729579,-1.4436806999391945,2020-04-18,2020-07-18
12841,kindergarten homeschool,3883,163165,137.33333333333334,660054.2222222222,50.33752570488801,100,629456,74.41102068914255,199350.3111496053,9,0.9646321572667181,-3.0453174530213114,-2.4925429980860407,2020-04-18,2020-07-18
12842,korean face wash,15384,79855,6881.846153846154,125112.07692307692,5.419291287670402,6878,122688,1568.8682144651204,16686.40041801276,13,0.5526621064842594,-0.5667406790191838,-2.7122132868286246,2020-04-18,2020-07-18
12843,laptop tote,8589,109269,5361.153846153846,140761.53846153847,3.31849564126557,5157,142007,972.6835598961809,12967.420217705756,13,0.3758116374253294,-0.28821109794670463,-2.4285893364154623,2020-04-18,2020-07-18
12844,laundry odor eliminator,12872,88009,4276.7692307692305,160708.23076923078,5.667995752421191,4206,157005,1516.449754846615,23671.452311289242,13,0.6677463307357652,-0.826043140692779,-3.07117745938045,2020-04-18,2020-07-18
12845,lings moment artificial flowers,5912,132570,2516.3076923076924,203565.0,4.539844098487327,2335,205915,747.9755326452179,26113.722749415363,13,0.5743728531279275,-0.5355284000905182,-2.718685523364892,2020-04-18,2020-07-18
12846,lol surprise omg dolls,24258,62012,7290.0,133490.23076923078,3.381839931928935,5441,138238,5017.387085592128,34955.24655697587,13,0.6994805837249567,-1.1526515959690187,-2.0448498525886145,2020-04-18,2020-07-18
12847,magnetic borders for classroom,3024,183464,291.3333333333333,477654.77777777775,5.833038896634122,100,433624,468.4807893606737,161069.38820332818,9,0.9036596119929453,-1.60353408722026,-1.826484728472439,2020-04-18,2020-07-18
12848,magnets for crafts,5686,135210,1284.8461538461538,316789.8461538461,3.9490588495685097,879,297175,1114.481706605799,128001.5285441585,13,0.7740333883492518,-1.3429468689730504,-1.4185756077999019,2020-04-18,2020-07-18
12849,mask for men with beards,3899,162842,479.7142857142857,612020.4285714285,5.002432420577698,100,615223,683.5246189874252,306981.41520992067,7,0.8769647895064668,-2.7583696378786096,-1.463210495216039,2020-04-18,2020-07-18
12850,mini vending machine,17362,74711,9437.153846153846,104845.07692307692,5.48153513264656,9332,104584,1445.734810062219,8621.544906623352,13,0.4564477683357997,-0.40334190310766715,-3.4952061665800684,2020-04-18,2020-07-18
12851,mistery box,5246,140800,776.4615384615385,347583.07692307694,4.164813144736129,360,370972,1073.1666238586172,83258.55387532417,13,0.8519897944221239,-1.4686298076923079,-2.48362561320396,2020-04-18,2020-07-18
12852,n95 masks for coronavirus protection made in usa,10578,97830,1686.625,543865.5,3.443089334659943,100,460901,2582.382893901345,344738.81242719723,8,0.8405535072792588,-4.559291628334867,-1.2938360402752587,2020-04-18,2020-07-18
12853,nako,4050,159888,1441.0,253316.0,7.662820435991358,1480,248026,340.47515817359323,24195.73578477552,13,0.6441975308641975,-0.5843340338236765,-3.861341553365239,2020-04-18,2020-07-18
12854,naruto mouse pad,9236,105161,4558.538461538462,152765.3076923077,4.816042920762214,4287,155552,971.2250524796519,14006.634668283792,13,0.5064380184562081,-0.4526802492588287,-3.398697033206804,2020-04-18,2020-07-18
12855,nursing gowns for women breastfeeding,9257,105032,3585.230769230769,175500.76923076922,4.4890650228581785,3502,171369,1263.4633719691649,28840.127037265993,13,0.6127005758635876,-0.6709266626434727,-2.4434278371836733,2020-04-18,2020-07-18
12856,ohio state face mask,296219,13125,83285.92307692308,35145.53846153846,4.359544684038848,83311,30286,48842.962363172206,12728.151257582438,13,0.7188366611293567,-1.6777553113553114,-1.7300657429271469,2020-04-18,2020-07-18
12857,operation petticoat,4379,153956,1840.0,231363.07692307694,5.069281573862564,1909,224220,500.85992719189136,26645.54052263886,13,0.5798127426353049,-0.5027870100748066,-2.905066866904409,2020-04-18,2020-07-18
12858,plastic table covers,7341,118622,787.2307692307693,446363.53846153844,3.45305603314025,101,433017,1897.9620278009668,162411.6553091841,13,0.8927624616222899,-2.762906867710361,-2.0179680937160254,2020-04-18,2020-07-18
12859,plums fresh fruit,7027,121340,1336.8461538461538,292787.0,4.183645657105659,788,307136,1360.0945951264962,79446.98427777691,13,0.8097557771671903,-1.4129470908191857,-2.1580051346009057,2020-04-18,2020-07-18
12860,rabbit ears tv antenna,15719,78916,4482.076923076923,155302.07692307694,8.714357606975899,4261,156005,1289.4723379182706,18097.12176222846,13,0.7148624643376219,-0.9679415698093788,-4.220896445671637,2020-04-18,2020-07-18
12861,silk face mask for women,21614,66153,2193.8,400850.2,6.71051863383655,505,345400,2893.9939011684182,305360.75255294354,5,0.8985009715924864,-5.0594409928499084,-1.0960714407525902,2020-04-18,2020-07-18
12862,silk mask,81313,30733,10652.615384615385,142757.23076923078,5.630761154303067,4567,150809,12548.993409423067,65531.79108538828,13,0.8689924687981578,-3.6450795812068715,-1.709463893994025,2020-04-18,2020-07-18
12863,small containers with lids 2 oz,22625,64483,2027.2307692307693,407848.3846153846,3.7960803748420995,100,467314,5426.0624636078755,166492.67943443163,13,0.9103986400339992,-5.324897796556994,-2.0623452381316816,2020-04-18,2020-07-18
12864,solemender,5344,139491,489.0,590841.3333333334,7.205746932945072,100,643326,673.7677641442933,305230.2706242179,3,0.9084955089820359,-3.2356950149710975,-1.4787207455220264,2020-04-18,2020-07-18
12865,superhero face masks for kids,9952,101071,1198.5454545454545,546086.0,3.806225668544567,100,653597,2299.772874161114,268792.1839302624,11,0.879567377959661,-4.402993934956615,-1.655609897181602,2020-04-18,2020-07-18
12866,t,4644294,1380,1237432.3076923077,5178.538461538462,4.46781182318667,994799,4605,762534.732243433,2698.8499592537746,13,0.7335585758153321,-2.752564102564103,-1.4074655941928496,2020-04-18,2020-07-18
12867,tallow,4550,151095,2558.153846153846,199199.61538461538,4.8140278065939235,2691,193418,413.7587554267676,14903.454171983427,13,0.43776838546069313,-0.3183733107291133,-3.227749408257708,2020-04-18,2020-07-18
